Enfermedad;Indicador;Year;Pais;Region;Genero;Area;Numeric;Lim_inf;Lim_sup
Inactividad física;Tasa de mortalidad debida a las ENT estandarizada por edades;2019;Colombia;Región de las Américas;Mujeres;;292.0885;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2000;Colombia;Región de las Américas;Total;;191.9204;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2000;Colombia;Región de las Américas;Hombres;;211.1071;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2000;Colombia;Región de las Américas;Mujeres;;176.4966;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2010;Colombia;Región de las Américas;Total;;145.9016;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2010;Colombia;Región de las Américas;Hombres;;162.5579;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2010;Colombia;Región de las Américas;Mujeres;;132.5818;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2015;Colombia;Región de las Américas;Total;;140.5617;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2015;Colombia;Región de las Américas;Hombres;;159.6742;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2015;Colombia;Región de las Américas;Mujeres;;125.2976;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2019;Colombia;Región de las Américas;Total;;130.4146;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2019;Colombia;Región de las Américas;Hombres;;152.8144;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a las enfermedades cardiovasculares estandarizada por edades;2019;Colombia;Región de las Américas;Mujeres;;112.5;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2000;Colombia;Región de las Américas;Total;;25.12415113;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2000;Colombia;Región de las Américas;Hombres;;21.31376204;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2000;Colombia;Región de las Américas;Mujeres;;28.12426546;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2001;Colombia;Región de las Américas;Total;;25.21143663;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2001;Colombia;Región de las Américas;Hombres;;21.68198432;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2001;Colombia;Región de las Américas;Mujeres;;27.99336945;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2002;Colombia;Región de las Américas;Total;;24.49675234;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2002;Colombia;Región de las Américas;Hombres;;21.09906015;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2002;Colombia;Región de las Américas;Mujeres;;27.16909194;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2003;Colombia;Región de las Américas;Total;;25.28535652;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2003;Colombia;Región de las Américas;Hombres;;22.26310994;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2003;Colombia;Región de las Américas;Mujeres;;27.65867966;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2004;Colombia;Región de las Américas;Total;;23.98556697;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2004;Colombia;Región de las Américas;Hombres;;21.3625243;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2004;Colombia;Región de las Américas;Mujeres;;26.02398118;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2005;Colombia;Región de las Américas;Total;;22.66515343;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2005;Colombia;Región de las Américas;Hombres;;20.80168325;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2005;Colombia;Región de las Américas;Mujeres;;24.11163069;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2006;Colombia;Región de las Américas;Total;;21.52369401;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2006;Colombia;Región de las Américas;Hombres;;19.66769111;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2006;Colombia;Región de las Américas;Mujeres;;22.9865586;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2007;Colombia;Región de las Américas;Total;;20.30392128;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2007;Colombia;Región de las Américas;Hombres;;18.58557898;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2007;Colombia;Región de las Américas;Mujeres;;21.66834012;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2008;Colombia;Región de las Américas;Total;;20.06279072;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2008;Colombia;Región de las Américas;Hombres;;18.27211555;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2008;Colombia;Región de las Américas;Mujeres;;21.46992651;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2009;Colombia;Región de las Américas;Total;;16.79094726;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2009;Colombia;Región de las Américas;Hombres;;14.7475017;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2009;Colombia;Región de las Américas;Mujeres;;18.42278932;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2010;Colombia;Región de las Américas;Total;;17.22524357;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2010;Colombia;Región de las Américas;Hombres;;15.11339855;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2010;Colombia;Región de las Américas;Mujeres;;18.87759039;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2011;Colombia;Región de las Américas;Total;;16.35209493;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2011;Colombia;Región de las Américas;Hombres;;14.78187147;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2011;Colombia;Región de las Américas;Mujeres;;17.56770532;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2012;Colombia;Región de las Américas;Total;;16.49871228;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2012;Colombia;Región de las Américas;Hombres;;15.002834;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2012;Colombia;Región de las Américas;Mujeres;;17.66572834;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2013;Colombia;Región de las Américas;Total;;15.5506879;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2013;Colombia;Región de las Américas;Hombres;;14.30688435;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2013;Colombia;Región de las Américas;Mujeres;;16.54487635;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2014;Colombia;Región de las Américas;Total;;15.20650575;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2014;Colombia;Región de las Américas;Hombres;;13.81885021;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2014;Colombia;Región de las Américas;Mujeres;;16.28441799;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2015;Colombia;Región de las Américas;Total;;15.50517884;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2015;Colombia;Región de las Américas;Hombres;;14.91100026;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2015;Colombia;Región de las Américas;Mujeres;;15.96421078;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2016;Colombia;Región de las Américas;Total;;14.22659577;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2016;Colombia;Región de las Américas;Hombres;;13.85278824;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2016;Colombia;Región de las Américas;Mujeres;;14.51028371;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2017;Colombia;Región de las Américas;Total;;14.21614581;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2017;Colombia;Región de las Américas;Hombres;;13.86468716;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2017;Colombia;Región de las Américas;Mujeres;;14.47579868;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2018;Colombia;Región de las Américas;Total;;13.43461211;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2018;Colombia;Región de las Américas;Hombres;;13.40556583;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2018;Colombia;Región de las Américas;Mujeres;;13.44951059;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2019;Colombia;Región de las Américas;Total;;13.00473344;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2019;Colombia;Región de las Américas;Hombres;;13.19490469;sin datos;sin datos
Inactividad física;Tasa de mortalidad debida a la diabetes estandarizada por edades;2019;Colombia;Región de las Américas;Mujeres;;12.84833354;sin datos;sin datos
Inactividad física;Inactividad física entre los adultos de 18 años o más;2016;Colombia;Región de las Américas;Total;;44.00795;35.3516;52.6643
Inactividad física;Inactividad física entre los adultos de 18 años o más;2016;Colombia;Región de las Américas;Hombres;;38.78013;30.54916;47.0111
Inactividad física;Inactividad física entre los adultos de 18 años o más;2016;Colombia;Región de las Américas;Mujeres;;48.92713;39.87051;57.98375
Inactividad física;Inactividad física entre los adolescentes de 11 a 17 años;2001;Colombia;Región de las Américas;Total;;84.22762;81.85063;86.34509
Inactividad física;Inactividad física entre los adolescentes de 11 a 17 años;2001;Colombia;Región de las Américas;Hombres;;81.71461;79.11349;84.05708
Inactividad física;Inactividad física entre los adolescentes de 11 a 17 años;2001;Colombia;Región de las Américas;Mujeres;;86.83224;84.68758;88.71654
Inactividad física;Inactividad física entre los adolescentes de 11 a 17 años;2002;Colombia;Región de las Américas;Total;;84.20943;81.8752;86.29326
Inactividad física;Inactividad física entre los adolescentes de 11 a 17 años;2002;Colombia;Región de las Américas;Hombres;;81.66997;79.11264;83.97761
Inactividad física;Inactividad física entre los adolescentes de 11 a 17 años;2002;Colombia;Región de las Américas;Mujeres;;86.8419;84.73895;88.69374
